site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
1719d38b-61e8-4b01-844b-3a2f85c8a186,Trebisov power station,SK,H,0.0,0.0,0.0,15,14
1739b1b7-a6f3-466c-9dfa-3d1de9d5b6db,Bitola power station,MK,H,0.0,0.0,0.0,15,14
17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,Evrese power station,TR,H,0.0,0.0,0.0,15,14
180880c2-7284-4723-b02a-a62348b9b40b,Hodonin power station,CZ,H,0.0,0.0,0.0,15,14
1820429d-bd95-4e56-a6db-d9bb57e2ae07,Mersin Gülnar power station,TR,H,0.0,0.0,0.0,15,14
18ecb024-ee4f-4045-8254-5e95d61dea8c,FPCU Feldioara,RO,H,0.0,0.0,0.0,15,14
1ce7624e-1d72-4293-8ff4-09096b56ddd2,Atlas Enerji İskenderun power station,TR,H,0.0,0.0,0.0,15,14
1d8be6d0-f3a5-4b32-9d46-3526289731f8,Iasi-2 power station,RO,H,0.0,0.0,0.0,15,14
1f305180-6bbf-4758-9a98-78bc9e96e195,ZETES power stations,TR,H,0.0,0.0,0.0,15,14
20bce4f5-ca0b-4145-87e5-0a0694343f31,Porici power station,CZ,H,0.0,0.0,0.0,15,14
21ccc44f-3244-4e7f-9654-eae424288200,Naren Karabiga power station,TR,H,0.0,0.0,0.0,15,14
231565d3-4f56-43ee-a357-1f4451c6fbc3,Polat power station,TR,H,0.0,0.0,0.0,15,14
2350bab4-9869-43f1-b62f-a4d5aea77ef5,Biga power station,TR,H,0.0,0.0,0.0,15,15
274ec928-e527-44cf-86c5-b6eddc09d0f7,Komorany power station,CZ,H,0.0,0.0,0.0,15,14
28980273-0ba6-4c8c-b080-7ff9b33cc4c9,Çan-2 power station,TR,H,0.0,0.0,0.0,15,14
28b36531-865d-42ae-afb3-b8bad86f7014,Matra power station,HU,H,0.0,0.0,0.0,15,14
29479c3f-8db8-4f62-90e8-59ad6739f90b,Halemba power station,PL,H,0.0,0.0,0.0,15,14
296282b1-d079-4c1e-b2df-12c25128b963,Štavalj Power Station,RS,H,0.0,0.0,0.0,15,14
2a3aad60-2bff-4206-8275-f6e2029f9278,Kütahya Domaniç power station,TR,H,0.0,0.0,0.0,15,14
2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,Bolu Göynük power station,TR,H,0.0,0.0,0.0,15,14
2ed9363f-a9fe-46e5-8b92-c50b47a9077a,Saltukova power station,TR,H,0.0,0.0,0.0,15,14
2fb27566-cc7b-4530-8ff9-e55e3a1985bd,Svilosa power station,BG,H,0.0,0.0,0.0,15,14
