country_code,smr_key,weight_profile,scenario_family,site_id,baseline_national_rank,scenario_national_rank,rank_delta,baseline_score,scenario_score,score_delta,eligible_pair_count,small_n
TR,nuscale_voygr6,w_RI_plus_20,weight,0248611c-b745-404f-ad50-c2870882c7a1,18,16,-2,6.832,6.843,0.01100000000000012,110,False
UA,nuscale_voygr6,w_RI_plus_20,weight,038d42e9-769b-4b22-9513-dccff48b42cd,15,15,0,5.93,5.891,-0.0389999999999997,20,False
HU,nuscale_voygr6,w_RI_plus_20,weight,059b3ad4-7196-4e6b-b169-8605ceeed841,4,4,0,6.601,6.544,-0.057000000000000384,11,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,05daa6b2-bb29-4c26-a459-855626673955,13,14,1,6.34,6.323,-0.01699999999999946,29,False
PL,nuscale_voygr6,w_RI_plus_20,weight,06641fea-8997-4b69-a618-6afa34b82591,44,45,1,5.912,5.804,-0.10799999999999965,61,False
SK,nuscale_voygr6,w_RI_plus_20,weight,06defca3-9105-437f-afd4-52f5603d9b8e,4,4,0,6.272,6.249,-0.023000000000000576,5,False
TR,nuscale_voygr6,w_RI_plus_20,weight,0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,54,54,0,6.445,6.401,-0.04400000000000048,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,0ae8917b-a70b-41e5-82de-e4963a7686e3,16,18,2,6.265,6.264,-0.0009999999999994458,29,False
PL,nuscale_voygr6,w_RI_plus_20,weight,0b187a1d-55de-47cf-96a3-06abc8ff2476,18,18,0,6.662,6.659,-0.0030000000000001137,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,0ca4ff78-4113-4ad9-ac04-0fd541d42338,78,75,-3,6.123,6.109,-0.014000000000000234,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,0fec985c-c66e-40af-a123-a9ba4db269bb,63,63,0,6.35,6.317,-0.032999999999999474,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,1289753b-43db-4058-8fe1-6e38b5fb01b5,27,26,-1,6.726,6.716,-0.009999999999999787,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,142cad75-648a-495d-8c10-792351e72126,4,4,0,7.153,7.113,-0.03999999999999915,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,14e88076-ce0e-4693-bca4-e80f3f013c7f,18,17,-1,6.259,6.27,0.010999999999999233,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,1624a526-07d8-44a4-8ed7-3b035b748f03,105,105,0,5.653,5.567,-0.08599999999999941,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,23,19,-4,6.759,6.795,0.03599999999999959,110,False
SK,nuscale_voygr6,w_RI_plus_20,weight,1719d38b-61e8-4b01-844b-3a2f85c8a186,3,3,0,6.503,6.493,-0.009999999999999787,5,False
MK,nuscale_voygr6,w_RI_plus_20,weight,1739b1b7-a6f3-466c-9dfa-3d1de9d5b6db,1,1,0,6.391,6.401,0.009999999999999787,3,False
TR,nuscale_voygr6,w_RI_plus_20,weight,17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,110,110,0,5.073,5.042,-0.031000000000000583,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,180880c2-7284-4723-b02a-a62348b9b40b,9,9,0,6.633,6.643,0.009999999999999787,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,1820429d-bd95-4e56-a6db-d9bb57e2ae07,96,95,-1,5.865,5.837,-0.02800000000000047,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,187b4fd7-6a61-4e94-8ed4-495ac6dfc317,25,25,0,6.419,6.304,-0.11499999999999932,61,False
RO,nuscale_voygr6,w_RI_plus_20,weight,18ecb024-ee4f-4045-8254-5e95d61dea8c,15,12,-3,5.958,5.937,-0.020999999999999908,21,False
LV,nuscale_voygr6,w_RI_plus_20,weight,1a5b8f8f-f4be-4514-8738-755d25e19b41,1,1,0,6.728,6.697,-0.030999999999999694,1,True
CZ,nuscale_voygr6,w_RI_plus_20,weight,1c059a42-608c-4753-8fcf-ba797d94f900,24,24,0,5.68,5.529,-0.1509999999999998,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,1ce7624e-1d72-4293-8ff4-09096b56ddd2,109,109,0,5.401,5.322,-0.07899999999999974,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,1d19dce6-c458-4656-901d-6a8d3c548761,9,11,2,7.075,6.976,-0.0990000000000002,61,False
RO,nuscale_voygr6,w_RI_plus_20,weight,1d8be6d0-f3a5-4b32-9d46-3526289731f8,21,21,0,5.375,5.303,-0.07200000000000006,21,False
TR,nuscale_voygr6,w_RI_plus_20,weight,1f305180-6bbf-4758-9a98-78bc9e96e195,46,48,2,6.528,6.453,-0.07499999999999929,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,202d797d-b0f9-4cd0-bbac-d7bb06805c09,37,38,1,6.071,5.969,-0.10199999999999942,61,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,20bce4f5-ca0b-4145-87e5-0a0694343f31,17,16,-1,6.263,6.287,0.02400000000000002,29,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,20c9d02d-e9e8-40b3-a11e-7a2e01018d8c,14,15,1,6.34,6.302,-0.038000000000000256,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,21ccc44f-3244-4e7f-9654-eae424288200,76,76,0,6.13,6.102,-0.02799999999999958,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,231565d3-4f56-43ee-a357-1f4451c6fbc3,37,38,1,6.588,6.544,-0.04400000000000048,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,2350bab4-9869-43f1-b62f-a4d5aea77ef5,77,77,0,6.13,6.102,-0.02799999999999958,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,239ea0eb-a9c4-43cc-ac5f-35271bdc6613,7,7,0,7.102,7.074,-0.02800000000000047,61,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,274ec928-e527-44cf-86c5-b6eddc09d0f7,20,20,0,5.918,5.838,-0.08000000000000007,29,False
PL,nuscale_voygr6,w_RI_plus_20,weight,27fc89b3-ee57-44ac-8073-a700bc8d12e8,41,41,0,6.003,5.904,-0.0990000000000002,61,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,287cbb48-bb08-40dd-82c5-cfe1530dfbb9,1,1,0,7.075,7.056,-0.019000000000000128,29,False
HU,nuscale_voygr6,w_RI_plus_20,weight,28b36531-865d-42ae-afb3-b8bad86f7014,6,6,0,6.305,6.335,0.03000000000000025,11,False
PL,nuscale_voygr6,w_RI_plus_20,weight,29479c3f-8db8-4f62-90e8-59ad6739f90b,34,34,0,6.12,6.016,-0.10400000000000009,61,False
RS,nuscale_voygr6,w_RI_plus_20,weight,296282b1-d079-4c1e-b2df-12c25128b963,6,6,0,6.259,6.263,0.0039999999999995595,6,False
PL,nuscale_voygr6,w_RI_plus_20,weight,2981a12d-3444-4301-96ba-a63ef50bec3e,1,1,0,7.516,7.502,-0.014000000000000234,61,False
RO,nuscale_voygr6,w_RI_plus_20,weight,29836b52-a882-4921-95a7-6417e636d9a2,3,3,0,6.76,6.696,-0.06400000000000006,21,False
PL,nuscale_voygr6,w_RI_plus_20,weight,29a58981-aaf7-4450-ad41-49dd6d786168,48,48,0,5.782,5.691,-0.09100000000000019,61,False
UA,nuscale_voygr6,w_RI_plus_20,weight,29b3a802-7ef1-4722-ad59-b1511b1b0075,1,1,0,7.046,7.024,-0.02200000000000024,20,False
TR,nuscale_voygr6,w_RI_plus_20,weight,2a3aad60-2bff-4206-8275-f6e2029f9278,66,66,0,6.252,6.203,-0.04899999999999949,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,31,30,-1,6.664,6.612,-0.0519999999999996,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,2da9dab9-7b4e-46e7-b1c8-70eeb329c177,56,56,0,5.614,5.528,-0.0860000000000003,61,False
AT,nuscale_voygr6,w_RI_plus_20,weight,2dcd2c6d-f375-4408-9492-7910662fac03,1,1,0,7.333,7.325,-0.008000000000000007,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,2ec95392-978d-4a43-85b9-af3282c212ba,2,2,0,7.305,7.241,-0.06400000000000006,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,68,67,-1,6.237,6.197,-0.040000000000000036,110,False
BG,nuscale_voygr6,w_RI_plus_20,weight,2fb27566-cc7b-4530-8ff9-e55e3a1985bd,5,5,0,6.504,6.52,0.016000000000000014,7,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,2fe0a0b3-4108-427e-8e54-f77e1ea7227c,3,3,0,6.939,6.925,-0.014000000000000234,29,False
BG,nuscale_voygr6,w_RI_plus_20,weight,30c9e377-b575-46fa-880f-922c46e6500a,1,1,0,7.102,7.116,0.013999999999999346,7,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,32484f7b-18a4-4b21-8e6a-6d68ae099d02,5,5,0,6.85,6.813,-0.03699999999999992,29,False
BG,nuscale_voygr6,w_RI_plus_20,weight,33a015dd-51e0-497e-b0d3-4b1b3f070438,6,6,0,5.792,5.7,-0.09199999999999964,7,False
BA,nuscale_voygr6,w_RI_plus_20,weight,344e0e9a-558e-4749-bb66-cd746be50cbd,5,5,0,5.556,5.556,0.0,5,False
RO,nuscale_voygr6,w_RI_plus_20,weight,345fb795-170a-4fb5-833c-f6bcf2eb450c,1,1,0,7.633,7.647,0.014000000000000234,21,False
HU,nuscale_voygr6,w_RI_plus_20,weight,34d88ce8-d49c-4b19-af2d-6efcb1b72149,11,10,-1,5.308,5.299,-0.008999999999999453,11,False
UA,nuscale_voygr6,w_RI_plus_20,weight,3657989a-61ae-4fe3-9e8b-6ba7e68f8c59,14,14,0,6.017,6.003,-0.014000000000000234,20,False
ME,nuscale_voygr6,w_RI_plus_20,weight,3795824b-cb76-48dd-a65c-764c757ddc76,1,1,0,5.242,5.202,-0.040000000000000036,1,True
TR,nuscale_voygr6,w_RI_plus_20,weight,381221dd-76da-4adf-9b19-5da9f0779c22,80,80,0,6.109,6.06,-0.04900000000000038,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3819acc8-761d-49ba-89e7-967d3d37ec0e,98,96,-2,5.851,5.822,-0.028999999999999915,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,399668d6-bfed-4e5b-bf38-9ee5902101c3,57,57,0,5.597,5.513,-0.08400000000000052,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3a06636d-c742-4b72-b9cd-21a4537c331b,84,86,2,6.073,6.013,-0.0600000000000005,110,False
BG,nuscale_voygr6,w_RI_plus_20,weight,3bb6666f-de2f-4c6f-a28e-c3bddb71b54a,3,3,0,6.891,6.892,0.001000000000000334,7,False
UA,nuscale_voygr6,w_RI_plus_20,weight,3bd2a957-ff3b-4bfd-9dba-808279edccb9,18,18,0,5.739,5.733,-0.006000000000000227,20,False
RO,nuscale_voygr6,w_RI_plus_20,weight,3bef37a3-239e-498d-a160-77452a6a9b79,20,20,0,5.442,5.331,-0.11099999999999977,21,False
PL,nuscale_voygr6,w_RI_plus_20,weight,3d2d4c37-eb9d-4b35-a8b1-b3f485bc3e3f,32,32,0,6.146,6.041,-0.10499999999999954,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,34,36,2,6.618,6.565,-0.052999999999999936,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,3f1ad930-cffb-4991-badd-773db74b890c,43,42,-1,6.569,6.519,-0.04999999999999982,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,40650551-0c9c-45ea-bac6-befdb0cb5909,31,31,0,6.19,6.066,-0.12400000000000055,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,409dde58-5df1-44d9-b5ec-f8e2edd86786,35,36,1,6.12,5.991,-0.12900000000000045,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,40b4334a-7ba4-4ed8-aa8e-3c405599fbd7,45,46,1,5.891,5.765,-0.12600000000000033,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,416aab55-6fd9-4a0a-b8f8-796fb62d86a5,30,30,0,6.198,6.091,-0.1070000000000002,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,42d5b3fd-7d07-409b-9154-4441695b7901,67,69,2,6.241,6.165,-0.07599999999999962,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,43e5b2b4-2ccf-46ab-b01e-e3d480146455,27,27,0,5.551,5.464,-0.08699999999999974,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,43f99d45-6635-4392-a522-4a06445fdaf2,39,39,0,6.576,6.542,-0.03399999999999981,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,4411a22e-4e8a-4715-b000-1aae34494b68,8,8,0,7.088,7.069,-0.019000000000000128,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,44362378-9c74-44af-8a08-be4877f50e97,92,94,2,5.977,5.882,-0.09500000000000064,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,44698c12-3c50-4602-8104-dafa5fd215b6,56,57,1,6.435,6.386,-0.04899999999999949,110,False
UA,nuscale_voygr6,w_RI_plus_20,weight,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,10,10,0,6.304,6.307,0.0030000000000001137,20,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,44d40276-5847-41d1-ab9b-887bbdc1bcfe,22,22,0,5.823,5.726,-0.09700000000000042,29,False
UA,nuscale_voygr6,w_RI_plus_20,weight,46b96bc3-b190-4045-9c86-eb674e2ea35e,8,7,-1,6.426,6.425,-0.001000000000000334,20,False
PL,nuscale_voygr6,w_RI_plus_20,weight,47be3ec4-7abe-4f4c-ac3d-b7f753b8514a,46,42,-4,5.886,5.841,-0.04499999999999993,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,48149515-0774-404d-b273-790b660a8d90,44,43,-1,6.555,6.516,-0.0389999999999997,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,24,27,3,6.745,6.69,-0.054999999999999716,110,False
UA,nuscale_voygr6,w_RI_plus_20,weight,4e45df00-0d28-44d0-9697-3fa33d76fc88,11,11,0,6.278,6.282,0.004000000000000448,20,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,4eb7914c-e000-403c-b5a5-c350de67bb83,23,23,0,5.728,5.634,-0.09399999999999942,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5067ece3-b204-495e-81c1-90a523252547,103,103,0,5.776,5.698,-0.0779999999999994,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,52028d4f-7796-4463-832e-cff2e439c96a,82,81,-1,6.102,6.053,-0.04900000000000038,110,False
RO,nuscale_voygr6,w_RI_plus_20,weight,52a7babe-313f-493b-86b9-bd0c4aece4c3,5,5,0,6.597,6.614,0.01699999999999946,21,False
PL,nuscale_voygr6,w_RI_plus_20,weight,52db4dae-b014-45a4-96c4-49f80c1fdd11,6,6,0,7.125,7.112,-0.0129999999999999,61,False
AT,nuscale_voygr6,w_RI_plus_20,weight,532bfb42-0d4c-42cf-a81a-287f2b3a75bf,4,4,0,6.562,6.474,-0.08800000000000008,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,53481b7f-5b85-4bab-be04-4866c2e72c12,108,108,0,5.5,5.442,-0.05799999999999983,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,558e7bff-5b5d-4666-9ca3-ec02f2269aab,2,2,0,7.314,7.294,-0.020000000000000462,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,55cfe45b-6357-40f9-8623-e9916f91f839,22,23,1,6.781,6.751,-0.02999999999999936,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,56b8e2a3-1885-431f-9fd1-4cd3bebfad61,32,31,-1,6.664,6.609,-0.054999999999999716,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,57c0c830-725f-46ee-9322-0a4a3ad9efda,5,5,0,7.107,7.087,-0.020000000000000462,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,72,68,-4,6.19,6.167,-0.023000000000000576,110,False
RO,nuscale_voygr6,w_RI_plus_20,weight,5a33e5f0-6d86-4eab-adea-6c6bad7f3f45,16,16,0,5.925,5.829,-0.09600000000000009,21,False
PL,nuscale_voygr6,w_RI_plus_20,weight,5a57ae0a-6f91-46f4-a1f5-56a6b37596e9,61,61,0,5.458,5.378,-0.08000000000000007,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5b6be56c-d981-470c-a979-13a8764a34b8,91,90,-1,5.982,5.95,-0.03200000000000003,110,False
RS,nuscale_voygr6,w_RI_plus_20,weight,5d4aee8d-9e73-4987-907a-d092e0ba92ed,5,4,-1,6.524,6.521,-0.0030000000000001137,6,False
HU,nuscale_voygr6,w_RI_plus_20,weight,5de5f907-98e7-42d3-a7dd-cb65f839697b,3,3,0,6.873,6.87,-0.0030000000000001137,11,False
UA,nuscale_voygr6,w_RI_plus_20,weight,5ed0a674-a292-44bc-997f-5c1990da1235,2,2,0,6.966,6.987,0.020999999999999908,20,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,102,99,-3,5.79,5.761,-0.028999999999999915,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,5f4ed23c-cea2-41ef-a3e8-ac863e1bdcd6,15,13,-2,6.293,6.324,0.030999999999999694,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,16,14,-2,6.847,6.858,0.010999999999999233,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,60baaa73-dd8c-4865-bb18-6c73d63a4052,10,10,0,6.49,6.472,-0.017999999999999794,29,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,63601ccc-3f20-4cbd-95cb-0fbeaf821c6a,11,11,0,6.469,6.452,-0.017000000000000348,29,False
HU,nuscale_voygr6,w_RI_plus_20,weight,651839d3-4e8f-4214-89aa-1f96ea221121,7,7,0,5.981,6.014,0.03300000000000036,11,False
AT,nuscale_voygr6,w_RI_plus_20,weight,660d9d71-6733-4294-951b-1c58614d58cf,2,2,0,7.101,7.089,-0.011999999999999567,6,False
PL,nuscale_voygr6,w_RI_plus_20,weight,66bdc30c-4179-480b-a55a-5d15be5ac66b,21,21,0,6.636,6.614,-0.02200000000000024,61,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,66c3f077-1ee6-41d7-8e6c-da374bb45139,28,28,0,5.551,5.464,-0.08699999999999974,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,674deb4f-110c-4120-bea0-5f0711da3ea1,12,17,5,6.891,6.82,-0.07099999999999973,110,False
BY,nuscale_voygr6,w_RI_plus_20,weight,68aabff9-e662-4b9f-b37d-4c2ebc5f7539,2,2,0,6.399,6.399,0.0,2,True
RO,nuscale_voygr6,w_RI_plus_20,weight,693d9b73-f9fc-4502-9b94-be020c5d21fb,4,4,0,6.679,6.655,-0.02400000000000002,21,False
RO,nuscale_voygr6,w_RI_plus_20,weight,6aed2eac-1c97-40c5-b842-fb15fd510f35,9,9,0,6.149,6.103,-0.04600000000000026,21,False
RO,nuscale_voygr6,w_RI_plus_20,weight,6c428b2a-ad09-448b-b24c-22465929d69c,19,19,0,5.458,5.365,-0.09299999999999997,21,False
TR,nuscale_voygr6,w_RI_plus_20,weight,6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,8,7,-1,7.031,7.007,-0.02400000000000002,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,6ddc2960-3d72-4d5f-b358-56d1c54f47e0,57,58,1,6.435,6.386,-0.04899999999999949,110,False
AT,nuscale_voygr6,w_RI_plus_20,weight,6e7fc4d8-636d-411a-baef-e138a5a07acc,5,5,0,6.513,6.402,-0.11099999999999977,6,False
BG,nuscale_voygr6,w_RI_plus_20,weight,704ef487-f600-4f23-b06e-a0f81b627597,7,7,0,5.646,5.569,-0.07699999999999996,7,False
UA,nuscale_voygr6,w_RI_plus_20,weight,70781f2c-24c2-486c-8b32-310c36ba1238,17,16,-1,5.887,5.876,-0.010999999999999233,20,False
UA,nuscale_voygr6,w_RI_plus_20,weight,725406d6-860f-4ca0-9c6a-425675bac381,7,8,1,6.44,6.382,-0.05800000000000072,20,False
TR,nuscale_voygr6,w_RI_plus_20,weight,737b6d06-1d0c-4ae6-9683-ab3fea192b32,86,82,-4,6.062,6.037,-0.025000000000000355,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,73fe8f06-c53b-4877-9c1d-5caf3d8f2749,60,60,0,5.51,5.416,-0.09399999999999942,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,746fc66e-d31f-4c5d-bf5c-ab5031b04b15,75,78,3,6.145,6.093,-0.0519999999999996,110,False
MK,nuscale_voygr6,w_RI_plus_20,weight,756218bb-3f16-443e-b6c6-400cd0ce2f87,3,3,0,5.294,5.311,0.017000000000000348,3,False
TR,nuscale_voygr6,w_RI_plus_20,weight,76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,73,73,0,6.176,6.137,-0.03900000000000059,110,False
SK,nuscale_voygr6,w_RI_plus_20,weight,770f1d3c-e5fd-493c-a376-e708d2abec6c,2,2,0,6.864,6.874,0.009999999999999787,5,False
TR,nuscale_voygr6,w_RI_plus_20,weight,772e2484-419b-47de-9739-924ac371ad10,61,61,0,6.409,6.366,-0.04300000000000015,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,778e0750-19f9-426e-a6c7-e0e30645fb97,3,3,0,7.198,7.131,-0.06700000000000017,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,7a805295-0cd2-48be-972e-5282c996549c,58,59,1,6.435,6.386,-0.04899999999999949,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,104,104,0,5.766,5.681,-0.08499999999999996,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,30,35,5,6.672,6.577,-0.09499999999999975,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,7fc17ab0-ce24-4830-a938-b8424d1e9368,13,13,0,6.957,6.928,-0.028999999999999915,61,False
BA,nuscale_voygr6,w_RI_plus_20,weight,82011c29-a3d3-4a81-a27b-019d2649a251,1,3,2,5.907,5.906,-0.001000000000000334,5,False
RO,nuscale_voygr6,w_RI_plus_20,weight,825dc024-9a53-4237-bf59-cbe0af0cf87d,10,10,0,6.082,6.009,-0.07299999999999951,21,False
TR,nuscale_voygr6,w_RI_plus_20,weight,82aac38c-3037-466c-9b37-bff9da707645,40,41,1,6.573,6.52,-0.053000000000000824,110,False
MK,nuscale_voygr6,w_RI_plus_20,weight,83d3abe4-2049-47ad-a66b-46034edb7569,2,2,0,5.827,5.828,0.001000000000000334,3,False
UA,nuscale_voygr6,w_RI_plus_20,weight,83fede8b-5f92-429d-920d-9a8928a74780,4,4,0,6.697,6.687,-0.009999999999999787,20,False
RO,nuscale_voygr6,w_RI_plus_20,weight,8781d874-5923-4795-9c9f-b2a6c709025a,17,17,0,5.811,5.715,-0.09600000000000009,21,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8a5dc384-e272-41ed-9868-a0686ac3fc7e,33,32,-1,6.664,6.609,-0.054999999999999716,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,8a9d5c87-7edc-49c3-85a2-d97727b9c9b2,24,24,0,6.425,6.323,-0.10199999999999942,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,65,65,0,6.288,6.22,-0.0680000000000005,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,8dd46a05-6e0c-4009-90ad-bd5909c25622,90,91,1,5.984,5.925,-0.05900000000000016,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,8dd8db4c-b62d-4f6b-a2ee-70a9ed785e7a,43,43,0,5.925,5.829,-0.09600000000000009,61,False
PL,nuscale_voygr6,w_RI_plus_20,weight,8e485f8a-5c68-4541-ab1d-77783f6fcb2d,17,17,0,6.762,6.776,0.014000000000000234,61,False
HU,nuscale_voygr6,w_RI_plus_20,weight,903d6b94-cd9d-4c32-b7e2-4bbfbee929df,5,5,0,6.338,6.366,0.02799999999999958,11,False
AT,nuscale_voygr6,w_RI_plus_20,weight,90820fe3-9889-4faf-9906-7c528f8d7bc5,6,6,0,6.399,6.35,-0.04900000000000038,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9163ca37-1b31-409d-974f-9e7ed5e5f33d,55,55,0,6.445,6.401,-0.04400000000000048,110,False
PL,nuscale_voygr6,w_RI_plus_20,weight,917008f5-fba1-4ef7-b82d-9aded2b69267,16,16,0,6.812,6.802,-0.010000000000000675,61,False
TR,nuscale_voygr6,w_RI_plus_20,weight,91f28dbb-16bd-449b-a20a-dc2b70cf2e66,69,70,1,6.206,6.149,-0.057000000000000384,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,94a5c55f-c499-41b1-81da-deaa36686399,21,22,1,6.803,6.778,-0.025000000000000355,110,False
UA,nuscale_voygr6,w_RI_plus_20,weight,95872473-c476-4ceb-bcf5-54cfdf415e42,19,19,0,5.574,5.546,-0.02799999999999958,20,False
RO,nuscale_voygr6,w_RI_plus_20,weight,958e4d82-853a-41f1-a442-94b4c4314221,2,2,0,7.272,7.266,-0.006000000000000227,21,False
TR,nuscale_voygr6,w_RI_plus_20,weight,96129c93-83a6-4b1c-929b-bfccba86a796,70,74,4,6.204,6.136,-0.06799999999999962,110,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9699244b-14c0-4e27-afd1-105494fccd60,38,37,-1,6.584,6.545,-0.0389999999999997,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,97ed917e-acfa-4002-be89-4ec44972ab45,21,21,0,5.85,5.739,-0.11099999999999977,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,98019711-a8c3-424a-870e-00d4fea75ed1,88,88,0,6.036,5.967,-0.06899999999999995,110,False
RO,nuscale_voygr6,w_RI_plus_20,weight,9825e28e-fd6e-460d-9caf-0342563f9060,6,6,0,6.422,6.427,0.004999999999999893,21,False
RS,nuscale_voygr6,w_RI_plus_20,weight,993ccce2-d5e1-498d-827d-8dbfeb42582b,3,2,-1,6.584,6.579,-0.004999999999999893,6,False
HU,nuscale_voygr6,w_RI_plus_20,weight,997474f6-9bfd-4abd-a2ac-d8618db8f0b4,1,1,0,7.568,7.564,-0.0039999999999995595,11,False
AT,nuscale_voygr6,w_RI_plus_20,weight,99d712ac-7993-4186-8a0e-2e88bae7e90f,3,3,0,6.646,6.613,-0.032999999999999474,6,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9a6447f2-2887-4cce-a115-dc773d7f6eb1,48,49,1,6.511,6.451,-0.0600000000000005,110,False
CZ,nuscale_voygr6,w_RI_plus_20,weight,9c4291f1-173b-467e-ae26-8cb01312c605,8,8,0,6.66,6.67,0.009999999999999787,29,False
TR,nuscale_voygr6,w_RI_plus_20,weight,9eb693f6-6994-4937-bc4d-e8213baa5d47,29,25,-4,6.702,6.727,0.025000000000000355,110,False
BG,nuscale_voygr6,w_RI_plus_20,weight,a064c7ae-e699-4a94-a18c-79bdfe42bce3,4,4,0,6.83,6.855,0.025000000000000355,7,False
