country_code,site_name,site_id,pop_density_5km,pop_density_16km,pop_density_25km,pop_density_80km,pop_total_5km,pop_total_16km,pop_total_25km,pop_total_80km,ri04_quality,ri04_comment,nearest_city_50k_km,nearest_city_name,nearest_city_pop,ri05_quality,ri05_comment,pop_growth_rate_pct,projected_pop_25km_60yr,ri06_quality,ri06_comment,prevailing_wind_dir,avg_wind_speed_ms,mixing_height_m,ri01_quality,ri01_comment,nearest_river_flow_m3s,ri02_quality,ri02_comment,aquifer_type,groundwater_flow_dir,ri03_quality,ri03_comment,fetched_at,run_id,source_db,merge_run_id
MK,Oslomej power station,756218bb-3f16-443e-b6c6-400cd0ce2f87,181.17,74.33,56.91,95.82,14228,59772,111730,1926393,ghsl_pop_100m_r2023a,"5 km: 14,228 pop, 181 p/km²; 16 km: 59,772 pop, 74 p/km²; 25 km: 111,730 pop, 57 p/km²; 80 km: 1,926,393 pop, 96 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.047,74984,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 1980000, ""projected_pop_2040"": 1880000, ""projected_pop_2050"": 1760000, ""projected_pop_2060"": 1640000, ""projected_pop_2080"": 1420000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 46.2, ""old_age_dependency_2050"": 0.38, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNW,0.59,445.46,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNW(338deg) | mean_speed=0.6m/s | mean_BLH=445m | p5_BLH=175m | stable_frac=0.544 | stability=[A=0.0% B=0.0% C=45.6% D=0.0% E=54.4% F=0.0%] | wind_rose_dominant=NNW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:47.824225+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Adamow power station,e4e3b5f0-7038-47a5-84e3-04eb07b3c4d7,419.68,91.04,82.02,136.27,32958,73210,161026,2739651,ghsl_pop_100m_r2023a,"5 km: 32,958 pop, 420 p/km²; 16 km: 73,210 pop, 91 p/km²; 25 km: 161,026 pop, 82 p/km²; 80 km: 2,739,651 pop, 136 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",33.26,Konin,67066.0,gisco_urau_2021,"Nearest city >50k: Konin (67,066 pop) at 33.3 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 5; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.097,126551,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",WSW,1.62,580.65,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=WSW(248deg) | mean_speed=1.6m/s | mean_BLH=581m | p5_BLH=366m | stable_frac=0.283 | stability=[A=0.0% B=0.0% C=71.7% D=0.0% E=28.3% F=0.0%] | wind_rose_dominant=WSW | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:47.836279+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Bedzin power station,d3b5a049-6bff-400b-9312-96985f03acea,3094.35,1344.56,955.16,341.06,243005,1081248,1875258,6856582,ghsl_pop_100m_r2023a,"5 km: 243,005 pop, 3094 p/km²; 16 km: 1,081,248 pop, 1345 p/km²; 25 km: 1,875,258 pop, 955 p/km²; 80 km: 6,856,582 pop, 341 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",4.03,Będzin,53848.0,gisco_urau_2021,"Nearest city >50k: Będzin (53,848 pop) at 4.0 km; Cities >50k within 25 km: 11; Cities >50k within 80 km: 18; Settlement hierarchy: suburban; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.281,1473745,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",SW,1.42,522.29,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SW(225deg) | mean_speed=1.4m/s | mean_BLH=522m | p5_BLH=313m | stable_frac=0.397 | stability=[A=0.0% B=0.0% C=60.3% D=0.0% E=39.7% F=0.0%] | wind_rose_dominant=SW | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:47.848814+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Belchatow power station,8e485f8a-5c68-4541-ab1d-77783f6fcb2d,50.68,123.43,112.12,137.78,3980,99255,220115,2770016,ghsl_pop_100m_r2023a,"5 km: 3,980 pop, 51 p/km²; 16 km: 99,255 pop, 123 p/km²; 25 km: 220,115 pop, 112 p/km²; 80 km: 2,770,016 pop, 138 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",30.85,Piotrków Trybunalski,66519.0,gisco_urau_2021,"Nearest city >50k: Piotrków Trybunalski (66,519 pop) at 30.8 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 4; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.25,172993,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",WSW,1.64,574.66,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=WSW(248deg) | mean_speed=1.6m/s | mean_BLH=575m | p5_BLH=355m | stable_frac=0.294 | stability=[A=0.0% B=0.3% C=70.3% D=0.0% E=29.4% F=0.0%] | wind_rose_dominant=WSW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:47.862212+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Bialystok power station,06641fea-8997-4b69-a618-6afa34b82591,3077.55,454.05,203.05,74.61,241686,365128,398638,1499915,ghsl_pop_100m_r2023a,"5 km: 241,686 pop, 3078 p/km²; 16 km: 365,128 pop, 454 p/km²; 25 km: 398,638 pop, 203 p/km²; 80 km: 1,499,915 pop, 75 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",1.89,Białystok,291688.0,gisco_urau_2021,"Nearest city >50k: Białystok (291,688 pop) at 1.9 km; Cities >50k within 25 km: 1; Cities >50k within 80 km: 2; Settlement hierarchy: urban_core; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",0.215,313292,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",SW,1.47,585.06,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SW(225deg) | mean_speed=1.5m/s | mean_BLH=585m | p5_BLH=384m | stable_frac=0.253 | stability=[A=0.0% B=0.0% C=74.7% D=0.0% E=25.3% F=0.0%] | wind_rose_dominant=SW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:47.874565+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Bielsko-Biala power station,73fe8f06-c53b-4877-9c1d-5caf3d8f2749,1818.98,483.67,366.22,356.7,142848,388955,718996,7170984,ghsl_pop_100m_r2023a,"5 km: 142,848 pop, 1819 p/km²; 16 km: 388,955 pop, 484 p/km²; 25 km: 718,996 pop, 366 p/km²; 80 km: 7,170,984 pop, 357 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",1.02,Bielsko-Biała,165766.0,gisco_urau_2021,"Nearest city >50k: Bielsko-Biała (165,766 pop) at 1.0 km; Cities >50k within 25 km: 1; Cities >50k within 80 km: 19; Settlement hierarchy: suburban; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",0.123,565052,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",SSW,1.21,482.16,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=1.2m/s | mean_BLH=482m | p5_BLH=295m | stable_frac=0.522 | stability=[A=0.0% B=0.0% C=47.8% D=0.0% E=52.2% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:47.886597+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Blachownia power station,ccc15bde-1c5a-40bf-8f09-2fcb1e896ce5,223.74,378.11,222.99,216.14,17571,304062,437787,4345351,ghsl_pop_100m_r2023a,"5 km: 17,571 pop, 224 p/km²; 16 km: 304,062 pop, 378 p/km²; 25 km: 437,787 pop, 223 p/km²; 80 km: 4,345,351 pop, 216 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",10.93,Częstochowa,205969.0,gisco_urau_2021,"Nearest city >50k: Częstochowa (205,969 pop) at 10.9 km; Cities >50k within 25 km: 1; Cities >50k within 80 km: 14; Settlement hierarchy: suburban; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.305,344058,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",WSW,1.67,561.6,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=WSW(248deg) | mean_speed=1.7m/s | mean_BLH=562m | p5_BLH=342m | stable_frac=0.325 | stability=[A=0.0% B=0.0% C=67.5% D=0.0% E=32.5% F=0.0%] | wind_rose_dominant=WSW | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:47.899110+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Bydgoszcz power station,9f4a0d6c-e2fa-4e9b-b412-d779d4abf82c,1238.13,516.67,253.17,111.59,97233,415485,497041,2243437,ghsl_pop_100m_r2023a,"5 km: 97,233 pop, 1238 p/km²; 16 km: 415,485 pop, 517 p/km²; 25 km: 497,041 pop, 253 p/km²; 80 km: 2,243,437 pop, 112 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",4.32,Bydgoszcz,326434.0,gisco_urau_2021,"Nearest city >50k: Bydgoszcz (326,434 pop) at 4.3 km; Cities >50k within 25 km: 1; Cities >50k within 80 km: 5; Settlement hierarchy: urban_core; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",0.226,390624,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",WSW,1.59,589.26,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=WSW(248deg) | mean_speed=1.6m/s | mean_BLH=589m | p5_BLH=384m | stable_frac=0.244 | stability=[A=0.0% B=0.0% C=75.6% D=0.0% E=24.4% F=0.0%] | wind_rose_dominant=WSW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:47.911910+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Chorzow Elcho power station,a91dfe3d-93e0-43a1-99d2-41abdd1fc2ce,3251.1,1773.27,1102.47,343.19,255315,1426005,2164466,6899453,ghsl_pop_100m_r2023a,"5 km: 255,315 pop, 3251 p/km²; 16 km: 1,426,005 pop, 1773 p/km²; 25 km: 2,164,466 pop, 1102 p/km²; 80 km: 6,899,453 pop, 343 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",1.53,Chorzów,100593.0,gisco_urau_2021,"Nearest city >50k: Chorzów (100,593 pop) at 1.5 km; Cities >50k within 25 km: 12; Cities >50k within 80 km: 19; Settlement hierarchy: suburban; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.272,1701034,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",SW,1.4,525.63,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SW(225deg) | mean_speed=1.4m/s | mean_BLH=526m | p5_BLH=321m | stable_frac=0.383 | stability=[A=0.0% B=0.0% C=61.7% D=0.0% E=38.3% F=0.0%] | wind_rose_dominant=SW | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:47.924789+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Czeczott power station,a6b51b4f-ba1d-49cd-bc99-8898acdbeb78,557.68,333.53,494.01,352.71,43796,268217,969885,7090844,ghsl_pop_100m_r2023a,"5 km: 43,796 pop, 558 p/km²; 16 km: 268,217 pop, 334 p/km²; 25 km: 969,885 pop, 494 p/km²; 80 km: 7,090,844 pop, 353 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",17.79,Tychy,122045.0,gisco_urau_2021,"Nearest city >50k: Tychy (122,045 pop) at 17.8 km; Cities >50k within 25 km: 3; Cities >50k within 80 km: 18; Settlement hierarchy: periurban; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",0.09,762223,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",SW,1.34,504.27,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SW(225deg) | mean_speed=1.3m/s | mean_BLH=504m | p5_BLH=306m | stable_frac=0.436 | stability=[A=0.0% B=0.0% C=56.4% D=0.0% E=43.6% F=0.0%] | wind_rose_dominant=SW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:47.936998+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Czestochowa CHP power station,b789a244-7d29-4be3-afe4-2f45d7f11eab,2078.65,388.88,211.91,208.82,163240,312723,416037,4198187,ghsl_pop_100m_r2023a,"5 km: 163,240 pop, 2079 p/km²; 16 km: 312,723 pop, 389 p/km²; 25 km: 416,037 pop, 212 p/km²; 80 km: 4,198,187 pop, 209 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",2.08,Częstochowa,205969.0,gisco_urau_2021,"Nearest city >50k: Częstochowa (205,969 pop) at 2.1 km; Cities >50k within 25 km: 1; Cities >50k within 80 km: 14; Settlement hierarchy: urban_core; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",-0.298,326962,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",WSW,1.68,562.13,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=WSW(248deg) | mean_speed=1.7m/s | mean_BLH=562m | p5_BLH=338m | stable_frac=0.322 | stability=[A=0.0% B=0.0% C=67.8% D=0.0% E=32.2% F=0.0%] | wind_rose_dominant=WSW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:47.949412+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
PL,Dolna Odra power station,558e7bff-5b5d-4666-9ca3-ec02f2269aab,152.87,60.61,147.86,77.16,12005,48744,290297,1551268,ghsl_pop_100m_r2023a,"5 km: 12,005 pop, 153 p/km²; 16 km: 48,744 pop, 61 p/km²; 25 km: 290,297 pop, 148 p/km²; 80 km: 1,551,268 pop, 77 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",26.75,Szczecin,389066.0,gisco_urau_2021,"Nearest city >50k: Szczecin (389,066 pop) at 26.8 km; Cities >50k within 25 km: 0; Cities >50k within 80 km: 3; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1",0.039,228138,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2022, ""projected_pop_2030"": 37420524, ""projected_pop_2040"": 35844414, ""projected_pop_2050"": 34623544, ""projected_pop_2060"": 33376446, ""projected_pop_2080"": 30610714, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 50.5, ""old_age_dependency_2050"": null, ""net_migration_rate_projected"": null, ""projection_source"": ""europop2023"", ""projection_variant"": ""baseline"", ""spatial_level"": ""national""}}",SW,1.74,579.65,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SW(225deg) | mean_speed=1.7m/s | mean_BLH=580m | p5_BLH=382m | stable_frac=0.253 | stability=[A=0.0% B=0.0% C=74.7% D=0.0% E=25.3% F=0.0%] | wind_rose_dominant=SW | source=copernicus_era5,,,,sedimentary sands,,medium,,2026-04-20 21:28:47.963068+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
