country_code,site_name,site_id,nearest_airport_km,nearest_airport_name,nearest_airport_type,flight_path_distance_km,airport_count,hi01_quality,hi01_comment,nearest_seveso_km,nearest_industrial_km,hi02_quality,hi02_comment,nearest_toxic_source_km,hi03_quality,hi03_comment,nearest_flammable_storage_km,nearest_pipeline_km,hi04_quality,hi04_comment,hazmat_route_distance_km,hi05_quality,hi05_comment,nearest_military_km,nearest_military_name,military_count,hi06_quality,hi06_comment,nearest_transmitter_km,transmitter_type,transmitter_count,hi07_quality,hi07_comment,nearest_nuclear_km,nearest_nuclear_name,hi08_quality,hi08_comment,fetched_at,run_id,source_db,merge_run_id
TR,Misis Adana power station,b588126a-42d6-49dc-b227-9283af5a2578,28.48,Kelaynak Aviation Club Airport,small_airport,14.24,1,high,Nearest: Kelaynak Aviation Club Airport (small_airport) at 28.5 km; Nearest large: 53.8 km; Nearest medium: 42.5 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,19.81,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],5.07,tower,18,medium,"Nearest transmitter: tower, 5.1 km. Total within 25 km: 18. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 05:54:01.463509+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Muğla power station,0049a899-af5f-41cd-86ae-2ba729b6365f,12.04,Bodrum-Imsık Airport,small_airport,6.02,2,high,Nearest: Bodrum-Imsık Airport (small_airport) at 12.0 km; Nearest large: 16.7 km; Nearest medium: 99.1 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,14.03,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],7.56,tower,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 05:57:53.455975+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Namal power station,5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,9.28,Gelibolu Heliport,heliport,9.28,2,high,Nearest: Gelibolu Heliport (heliport) at 9.3 km; Nearest large: 92.3 km; Nearest medium: 31.6 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,6.75,Gelibolu Orduevi,47,medium,"Nearest military: Gelibolu Orduevi (military), 6.7 km [A5]. Total features within 25 km: 47. Source: OSM Overpass [FIX-04 military]",1.44,communication,40,medium,"Nearest transmitter: communication, 1.4 km. Total within 25 km: 40. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 05:59:16.176504+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Naren Karabiga power station,21ccc44f-3244-4e7f-9654-eae424288200,22.15,Ekinlik Island Heliport,heliport,22.15,2,high,Nearest: Ekinlik Island Heliport (heliport) at 22.1 km; Nearest medium: 63.2 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,20.93,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],2.12,communication,46,medium,"Nearest transmitter: communication, 2.1 km. Total within 25 km: 46. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:01:37.083324+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Orhaneli power station,80b922cb-9e78-49aa-9d28-1dc84b1affef,30.24,Uludağ Hospital Helipad,heliport,16.76,0,high,Nearest: Uludağ Hospital Helipad (heliport) at 30.2 km; Nearest medium: 68.0 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,10.96,T.C. Orhaneli Kaymakamlığı İlçe Jandarma Komutanlığı,1,medium,"Nearest military: T.C. Orhaneli Kaymakamlığı İlçe Jandarma Komutanlığı (military), 11.0 km [A5]. Total features within 25 km: 1. Source: OSM Overpass [FIX-04 military]",2.46,minaret,19,medium,"Nearest transmitter: minaret, 2.5 km. Total within 25 km: 19. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:04:47.351960+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Orta Anadolu power station,f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,54.96,Turkey Air Traffic Control Center Helipad,heliport,28.01,0,high,Nearest: Turkey Air Traffic Control Center Helipad (heliport) at 55.0 km; Nearest large: 56.0 km; Nearest medium: 76.3 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],2.3,minaret,33,medium,"Nearest transmitter: minaret, 2.3 km. Total within 25 km: 33. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 08:11:53.682126+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Petkim power station,86996d34-c6e5-4097-ac28-ad2e5467f783,22.77,Yenifoça 7th Gendarmerie Regiment Command Helipad,heliport,15.43,1,high,Nearest: Yenifoça 7th Gendarmerie Regiment Command Helipad (heliport) at 22.8 km; Nearest large: 58.2 km; Nearest medium: 31.5 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,0.45,Aliağa Askerlik Şubesi,12,high,"Nearest military: Aliağa Askerlik Şubesi (office), 0.4 km [A5]. Total features within 25 km: 12. Source: OSM Overpass [FIX-04 military]",0.69,minaret,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 06:07:37.841434+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Polat power station,231565d3-4f56-43ee-a357-1f4451c6fbc3,48.9,Kütahya City Hospital Heliport,heliport,26.77,0,high,Nearest: Kütahya City Hospital Heliport (heliport) at 48.9 km; Nearest large: 94.6 km; Nearest medium: 53.5 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],0.4,mast,22,medium,"Nearest transmitter: mast, 0.4 km. Total within 25 km: 22. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 08:12:42.180079+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Saltukova power station,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,1.47,Zonguldak Çaycuma Airport,medium_airport,0.74,3,high,"Nearest: Zonguldak Çaycuma Airport (medium_airport) at 1.5 km; Nearest medium: 1.5 km; Within 30 km: 3; Violations: A1, A2; Source: OurAirports; quality: high",,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,21.94,Bartın Deniz Üssü,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],3.51,communication,52,medium,"Nearest transmitter: communication, 3.5 km. Total within 25 km: 52. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 08:13:48.467051+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Sanko Gölbaşı power station,c13aeeb7-05e5-4f00-9b4b-654e73e5150d,66.68,Adıyaman Airport,medium_airport,33.34,0,high,Nearest: Adıyaman Airport (medium_airport) at 66.7 km; Nearest large: 99.3 km; Nearest medium: 66.7 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],3.85,communication,25,medium,"Nearest transmitter: communication, 3.8 km. Total within 25 km: 25. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 08:14:21.267107+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Sanko Yumurtalık power station,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,30.23,Kelaynak Aviation Club Airport,small_airport,15.11,0,high,Nearest: Kelaynak Aviation Club Airport (small_airport) at 30.2 km; Nearest large: 55.8 km; Nearest medium: 43.9 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,23.39,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],0.33,tower,27,medium,"Nearest transmitter: tower, 0.3 km. Total within 25 km: 27. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:16:10.284431+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Saray Tekirdağ power station,db87ce6a-3802-44c5-945f-8a95d3cf111b,15.2,ÇOSB Helipad,heliport,15.2,1,high,Nearest: ÇOSB Helipad (heliport) at 15.2 km; Nearest large: 70.3 km; Nearest medium: 34.1 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,1.16,Saray İlçe Jandarma Komutanlığı,11,high,"Nearest military: Saray İlçe Jandarma Komutanlığı (military), 1.2 km [A5]. Total features within 25 km: 11. Source: OSM Overpass [FIX-04 military]",0.35,mast,308,medium,"Nearest transmitter: mast, 0.3 km. Total within 25 km: 308. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:15:36.599874+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Sarp Golvasi power station,d1863136-5ff4-4b4d-a9c0-6219e92d637d,34.79,Kadirli Provincial Hospital Helipad,heliport,23.85,0,high,Nearest: Kadirli Provincial Hospital Helipad (heliport) at 34.8 km; Nearest large: 57.1 km; Nearest medium: 47.7 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],0.64,water_tower,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 08:14:35.644505+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Sedef II TES power station,b5ff798e-e059-4d8b-a903-00a1fefc62ab,28.48,Kelaynak Aviation Club Airport,small_airport,14.24,1,high,Nearest: Kelaynak Aviation Club Airport (small_airport) at 28.5 km; Nearest large: 53.8 km; Nearest medium: 42.5 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,19.81,,1,medium,"Nearest military: unnamed (military), 19.8 km [A5]. Total features within 25 km: 1. Source: OSM Overpass [FIX-04 military]",5.07,tower,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 06:19:20.297533+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Selena power station,3a06636d-c742-4b72-b9cd-21a4537c331b,18.79,Osmaniye Provincial Hospital Helipad,heliport,18.79,3,high,Nearest: Osmaniye Provincial Hospital Helipad (heliport) at 18.8 km; Nearest large: 68.5 km; Nearest medium: 56.0 km; Within 30 km: 3; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,12.57,T.C. Erzin Kaymakamlığı İlçe Jandarma Komutanlığı,3,medium,"Nearest military: T.C. Erzin Kaymakamlığı İlçe Jandarma Komutanlığı (military), 12.6 km [A5]. Total features within 25 km: 3. Source: OSM Overpass [FIX-04 military]",3.04,minaret,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 06:22:14.796605+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Şevketiye Lapseki power station,0ca4ff78-4113-4ad9-ac04-0fd541d42338,10.05,Gelibolu Heliport,heliport,10.05,1,high,Nearest: Gelibolu Heliport (heliport) at 10.0 km; Nearest large: 95.5 km; Nearest medium: 42.2 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,9.17,2. Kolordu Komutanlığı -Şehit Astsubay Çavuş Özcan Akbal Kışlası,54,medium,"Nearest military: 2. Kolordu Komutanlığı -Şehit Astsubay Çavuş Özcan Akbal Kışlası (military), 9.2 km [A5]. Total features within 25 km: 54. Source: OSM Overpass [FIX-04 military]",1.99,tower,56,medium,"Nearest transmitter: tower, 2.0 km. Total within 25 km: 56. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:21:51.775306+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Seyitömer power station,94a5c55f-c499-41b1-81da-deaa36686399,17.57,Kütahya City Hospital Heliport,heliport,9.99,2,high,Nearest: Kütahya City Hospital Heliport (heliport) at 17.6 km; Nearest large: 60.7 km; Nearest medium: 20.0 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,18.13,Radar Mevzi Komutanlığı,5,medium,"Nearest military: Radar Mevzi Komutanlığı (military), 18.1 km [A5]. Total features within 25 km: 5. Source: OSM Overpass [FIX-04 military]",5.37,tower,40,medium,"Nearest transmitter: tower, 5.4 km. Total within 25 km: 40. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:23:41.340406+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Silopi (Şırnak) power station,e05ff795-8984-4170-9874-5355b70985b1,33.9,Malikiyah,small_airport,16.95,0,high,Nearest: Malikiyah (small_airport) at 33.9 km; Nearest medium: 43.7 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,2.7,Görümlü Jandarma Karakol Komutanlığı,58,high,"Nearest military: Görümlü Jandarma Karakol Komutanlığı (military), 2.7 km [A5]. Total features within 25 km: 58. Source: OSM Overpass [FIX-04 military]",5.78,mast,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 06:25:03.989023+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Sinop Akfen power station,e03c394f-1c08-4101-b1fe-f6662fe4b424,21.26,Sinop Airport,medium_airport,10.63,1,high,Nearest: Sinop Airport (medium_airport) at 21.3 km; Nearest medium: 21.3 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,10.56,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],10.46,communication,10,medium,"Nearest transmitter: communication, 10.5 km. Total within 25 km: 10. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:27:35.299113+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Şırnak Galata power station,cf9150af-0325-44d8-bbaf-493e742f2e2b,31.56,Şırnak Şerafettin Elçi Airport,medium_airport,15.78,0,high,Nearest: Şırnak Şerafettin Elçi Airport (medium_airport) at 31.6 km; Nearest medium: 31.6 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,3.67,,45,high,"Nearest military: unnamed (military), 3.7 km [A5]. Total features within 25 km: 45. Source: OSM Overpass [FIX-04 military]",2.05,water_tower,77,medium,"Nearest transmitter: water_tower, 2.1 km. Total within 25 km: 77. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:26:07.843128+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Şırnak Silopi (CİNER) power station,98019711-a8c3-424a-870e-00d4fea75ed1,34.94,Malikiyah,small_airport,17.47,0,high,Nearest: Malikiyah (small_airport) at 34.9 km; Nearest medium: 47.8 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,3.54,Görümlü Jandarma Karakol Komutanlığı,56,high,"Nearest military: Görümlü Jandarma Karakol Komutanlığı (military), 3.5 km [A5]. Total features within 25 km: 56. Source: OSM Overpass [FIX-04 military]",0.24,mast,88,medium,"Nearest transmitter: mast, 0.2 km. Total within 25 km: 88. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:27:06.711089+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Soma Kolin power station,9a6447f2-2887-4cce-a115-dc773d7f6eb1,35.14,Karaköy Helipad,heliport,18.47,0,high,Nearest: Karaköy Helipad (heliport) at 35.1 km; Nearest large: 68.7 km; Nearest medium: 36.9 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,22.79,6. Jandarma Komando Er Eğitim Alay Komutanlığı,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],6.51,communication,30,medium,"Nearest transmitter: communication, 6.5 km. Total within 25 km: 30. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:30:03.184921+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Soma power station,4ca3c560-6d90-4bcf-b131-4e39b6b4f0de,30.53,Karaköy Helipad,heliport,15.34,0,high,Nearest: Karaköy Helipad (heliport) at 30.5 km; Nearest large: 66.9 km; Nearest medium: 46.2 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,8.42,6. Jandarma Komando Er Eğitim Alay Komutanlığı,1,medium,"Nearest military: 6. Jandarma Komando Er Eğitim Alay Komutanlığı (military), 8.4 km [A5]. Total features within 25 km: 1. Source: OSM Overpass [FIX-04 military]",2.29,communication,26,medium,"Nearest transmitter: communication, 2.3 km. Total within 25 km: 26. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:28:44.879177+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Star Refinery Socar power station,021d1717-149a-4a32-af7b-5955ff593e45,20.51,Yenifoça 7th Gendarmerie Regiment Command Helipad,heliport,16.9,1,high,Nearest: Yenifoça 7th Gendarmerie Regiment Command Helipad (heliport) at 20.5 km; Nearest large: 62.2 km; Nearest medium: 34.9 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,5.18,İzmir Aliağa Atış ve Tatbikî Eğitim Merkezi Komutanlığı,9,medium,"Nearest military: İzmir Aliağa Atış ve Tatbikî Eğitim Merkezi Komutanlığı (military), 5.2 km [A5]. Total features within 25 km: 9. Source: OSM Overpass [FIX-04 military]",4.58,communication,14,medium,"Nearest transmitter: communication, 4.6 km. Total within 25 km: 14. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 06:29:42.615195+00:00,fix04_20260417_183150,api,merge_phase2_20260421
