run_id,criterion_a,criterion_b,pearson,spearman,max_abs,n_pairs,flagged,threshold,created_at
p16_20260425T141705_5037b797,NS-02,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985335+00:00
p16_20260425T141705_5037b797,NS-02,RI-04,0.0448,0.0222,0.0448,2904,False,0.7,2026-04-25 14:18:59.985235+00:00
p16_20260425T141705_5037b797,NS-02,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985338+00:00
p16_20260425T141705_5037b797,NS-02,RI-06,-0.0191,-0.0575,0.0575,2904,False,0.7,2026-04-25 14:18:59.985228+00:00
p16_20260425T141705_5037b797,NS-03,NS-04,0.2241,0.2181,0.2241,2904,False,0.7,2026-04-25 14:18:59.985197+00:00
p16_20260425T141705_5037b797,NS-03,NS-05,-0.028,-0.0224,0.028,2904,False,0.7,2026-04-25 14:18:59.985244+00:00
p16_20260425T141705_5037b797,NS-03,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985338+00:00
p16_20260425T141705_5037b797,NS-03,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985339+00:00
p16_20260425T141705_5037b797,NS-03,NS-08,0.2173,0.24,0.24,2904,False,0.7,2026-04-25 14:18:59.985196+00:00
p16_20260425T141705_5037b797,NS-03,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985339+00:00
p16_20260425T141705_5037b797,NS-03,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985339+00:00
p16_20260425T141705_5037b797,NS-03,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985339+00:00
p16_20260425T141705_5037b797,NS-03,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985340+00:00
p16_20260425T141705_5037b797,NS-03,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985340+00:00
p16_20260425T141705_5037b797,NS-03,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985340+00:00
p16_20260425T141705_5037b797,NS-03,RI-02,0.2934,0.2506,0.2934,2904,False,0.7,2026-04-25 14:18:59.985190+00:00
p16_20260425T141705_5037b797,NS-03,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985340+00:00
p16_20260425T141705_5037b797,NS-03,RI-04,-0.3566,-0.3496,0.3566,2904,False,0.7,2026-04-25 14:18:59.985186+00:00
p16_20260425T141705_5037b797,NS-03,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985340+00:00
p16_20260425T141705_5037b797,NS-03,RI-06,0.0663,0.0451,0.0663,2904,False,0.7,2026-04-25 14:18:59.985224+00:00
p16_20260425T141705_5037b797,NS-04,NS-05,-0.0792,-0.0809,0.0809,2904,False,0.7,2026-04-25 14:18:59.985219+00:00
p16_20260425T141705_5037b797,NS-04,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985335+00:00
p16_20260425T141705_5037b797,NS-04,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985323+00:00
p16_20260425T141705_5037b797,NS-04,NS-08,0.6057,0.6026,0.6057,2904,False,0.7,2026-04-25 14:18:59.985183+00:00
p16_20260425T141705_5037b797,NS-04,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985312+00:00
p16_20260425T141705_5037b797,NS-04,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985323+00:00
p16_20260425T141705_5037b797,NS-04,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985306+00:00
p16_20260425T141705_5037b797,NS-04,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985307+00:00
p16_20260425T141705_5037b797,NS-04,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985307+00:00
p16_20260425T141705_5037b797,NS-04,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985307+00:00
p16_20260425T141705_5037b797,NS-04,RI-02,0.1651,0.1647,0.1651,2904,False,0.7,2026-04-25 14:18:59.985202+00:00
p16_20260425T141705_5037b797,NS-04,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985307+00:00
p16_20260425T141705_5037b797,NS-04,RI-04,-0.4108,-0.4143,0.4143,2904,False,0.7,2026-04-25 14:18:59.985185+00:00
p16_20260425T141705_5037b797,NS-04,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985308+00:00
p16_20260425T141705_5037b797,NS-04,RI-06,0.1759,0.1256,0.1759,2904,False,0.7,2026-04-25 14:18:59.985201+00:00
p16_20260425T141705_5037b797,NS-05,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985308+00:00
p16_20260425T141705_5037b797,NS-05,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985308+00:00
p16_20260425T141705_5037b797,NS-05,NS-08,-0.0846,-0.1389,0.1389,2904,False,0.7,2026-04-25 14:18:59.985206+00:00
p16_20260425T141705_5037b797,NS-05,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985308+00:00
p16_20260425T141705_5037b797,NS-05,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985308+00:00
p16_20260425T141705_5037b797,NS-05,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985306+00:00
p16_20260425T141705_5037b797,NS-05,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985309+00:00
p16_20260425T141705_5037b797,NS-05,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985309+00:00
p16_20260425T141705_5037b797,NS-05,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985309+00:00
p16_20260425T141705_5037b797,NS-05,RI-02,-0.0224,-0.0476,0.0476,2904,False,0.7,2026-04-25 14:18:59.985233+00:00
p16_20260425T141705_5037b797,NS-05,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985310+00:00
p16_20260425T141705_5037b797,NS-05,RI-04,0.0808,0.0663,0.0808,2904,False,0.7,2026-04-25 14:18:59.985219+00:00
p16_20260425T141705_5037b797,NS-05,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985310+00:00
p16_20260425T141705_5037b797,NS-05,RI-06,0.0746,0.1056,0.1056,2904,False,0.7,2026-04-25 14:18:59.985214+00:00
p16_20260425T141705_5037b797,NS-06,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985310+00:00
p16_20260425T141705_5037b797,NS-06,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985310+00:00
p16_20260425T141705_5037b797,NS-06,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985310+00:00
p16_20260425T141705_5037b797,NS-06,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985311+00:00
p16_20260425T141705_5037b797,NS-06,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985311+00:00
p16_20260425T141705_5037b797,NS-06,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985311+00:00
p16_20260425T141705_5037b797,NS-06,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985309+00:00
p16_20260425T141705_5037b797,NS-06,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985306+00:00
p16_20260425T141705_5037b797,NS-06,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985303+00:00
p16_20260425T141705_5037b797,NS-06,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985306+00:00
p16_20260425T141705_5037b797,NS-06,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985301+00:00
p16_20260425T141705_5037b797,NS-06,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985301+00:00
p16_20260425T141705_5037b797,NS-06,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985301+00:00
p16_20260425T141705_5037b797,NS-07,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985301+00:00
p16_20260425T141705_5037b797,NS-07,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985302+00:00
p16_20260425T141705_5037b797,NS-07,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985302+00:00
p16_20260425T141705_5037b797,NS-07,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985302+00:00
p16_20260425T141705_5037b797,NS-07,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985302+00:00
p16_20260425T141705_5037b797,NS-07,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985302+00:00
p16_20260425T141705_5037b797,NS-07,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985303+00:00
p16_20260425T141705_5037b797,NS-07,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985300+00:00
p16_20260425T141705_5037b797,NS-07,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985303+00:00
p16_20260425T141705_5037b797,NS-07,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985303+00:00
p16_20260425T141705_5037b797,NS-07,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985304+00:00
p16_20260425T141705_5037b797,NS-07,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985304+00:00
p16_20260425T141705_5037b797,NS-08,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985304+00:00
p16_20260425T141705_5037b797,NS-08,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985304+00:00
p16_20260425T141705_5037b797,NS-08,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985300+00:00
p16_20260425T141705_5037b797,NS-08,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985305+00:00
p16_20260425T141705_5037b797,NS-08,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985305+00:00
p16_20260425T141705_5037b797,NS-08,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985305+00:00
p16_20260425T141705_5037b797,NS-08,RI-02,0.1837,0.2185,0.2185,2904,False,0.7,2026-04-25 14:18:59.985197+00:00
p16_20260425T141705_5037b797,NS-08,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985305+00:00
p16_20260425T141705_5037b797,NS-08,RI-04,-0.2887,-0.2904,0.2904,2904,False,0.7,2026-04-25 14:18:59.985190+00:00
p16_20260425T141705_5037b797,NS-08,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985311+00:00
p16_20260425T141705_5037b797,NS-08,RI-06,0.1961,0.1507,0.1961,2904,False,0.7,2026-04-25 14:18:59.985200+00:00
p16_20260425T141705_5037b797,NS-09,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985306+00:00
p16_20260425T141705_5037b797,NS-09,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985312+00:00
p16_20260425T141705_5037b797,NS-09,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985318+00:00
p16_20260425T141705_5037b797,NS-09,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985318+00:00
p16_20260425T141705_5037b797,NS-09,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985318+00:00
p16_20260425T141705_5037b797,NS-09,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985319+00:00
p16_20260425T141705_5037b797,NS-09,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985319+00:00
p16_20260425T141705_5037b797,NS-09,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985319+00:00
p16_20260425T141705_5037b797,NS-09,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985319+00:00
p16_20260425T141705_5037b797,NS-09,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985319+00:00
p16_20260425T141705_5037b797,NS-10,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985320+00:00
p16_20260425T141705_5037b797,NS-10,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985320+00:00
p16_20260425T141705_5037b797,NS-10,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985320+00:00
p16_20260425T141705_5037b797,NS-10,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985318+00:00
p16_20260425T141705_5037b797,NS-10,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985320+00:00
p16_20260425T141705_5037b797,NS-10,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985321+00:00
p16_20260425T141705_5037b797,NS-10,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985321+00:00
p16_20260425T141705_5037b797,NS-10,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985321+00:00
p16_20260425T141705_5037b797,NS-10,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985322+00:00
p16_20260425T141705_5037b797,NS-11,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985322+00:00
p16_20260425T141705_5037b797,NS-11,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985322+00:00
p16_20260425T141705_5037b797,NS-11,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985322+00:00
p16_20260425T141705_5037b797,NS-11,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985322+00:00
p16_20260425T141705_5037b797,NS-11,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985323+00:00
p16_20260425T141705_5037b797,NS-11,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985323+00:00
p16_20260425T141705_5037b797,NS-11,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985321+00:00
p16_20260425T141705_5037b797,NS-11,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985317+00:00
p16_20260425T141705_5037b797,NS-12,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985315+00:00
p16_20260425T141705_5037b797,NS-12,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985317+00:00
p16_20260425T141705_5037b797,NS-12,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985312+00:00
p16_20260425T141705_5037b797,NS-12,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985312+00:00
p16_20260425T141705_5037b797,NS-12,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985313+00:00
p16_20260425T141705_5037b797,NS-12,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985313+00:00
p16_20260425T141705_5037b797,NS-12,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985313+00:00
p16_20260425T141705_5037b797,NS-13,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985313+00:00
p16_20260425T141705_5037b797,NS-13,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985314+00:00
p16_20260425T141705_5037b797,NS-13,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985314+00:00
p16_20260425T141705_5037b797,NS-13,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985314+00:00
p16_20260425T141705_5037b797,NS-13,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985314+00:00
p16_20260425T141705_5037b797,NS-13,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985312+00:00
p16_20260425T141705_5037b797,RI-01,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985315+00:00
p16_20260425T141705_5037b797,RI-01,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985315+00:00
p16_20260425T141705_5037b797,RI-01,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985315+00:00
p16_20260425T141705_5037b797,RI-01,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985315+00:00
p16_20260425T141705_5037b797,RI-01,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985316+00:00
p16_20260425T141705_5037b797,RI-02,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985316+00:00
p16_20260425T141705_5037b797,RI-02,RI-04,-0.0928,-0.0822,0.0928,2904,False,0.7,2026-04-25 14:18:59.985217+00:00
p16_20260425T141705_5037b797,RI-02,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985316+00:00
p16_20260425T141705_5037b797,RI-02,RI-06,0.1063,0.0587,0.1063,2904,False,0.7,2026-04-25 14:18:59.985213+00:00
p16_20260425T141705_5037b797,RI-03,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985316+00:00
p16_20260425T141705_5037b797,RI-03,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985317+00:00
p16_20260425T141705_5037b797,RI-03,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985317+00:00
p16_20260425T141705_5037b797,RI-04,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985317+00:00
p16_20260425T141705_5037b797,RI-04,RI-06,-0.0349,-0.0096,0.0349,2904,False,0.7,2026-04-25 14:18:59.985240+00:00
p16_20260425T141705_5037b797,RI-05,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985440+00:00
